sched_name,throughput_mbps
x7ti_FERTAC_6big_8little_lavd_energy,48.147
x7ti_HeRAD_3big_4little_lavd_energy,28.600
x7ti_HeRAD_3big_4little_lavd_energy,38.687
x7ti_HeRAD_3big_4little_lavd_energy,19.207
x7ti_HeRAD_3big_4little_lavd_energy,19.658
x7ti_HeRAD_3big_4little_lavd_energy,36.148
x7ti_HeRAD_3big_4little_lavd_energy,16.803
x7ti_HeRAD_3big_4little_lavd_energy,37.158
x7ti_HeRAD_3big_4little_lavd_energy,32.061
x7ti_HeRAD_3big_4little_lavd_energy,25.259
x7ti_HeRAD_3big_4little_lavd_energy,38.403
x7ti_HeRAD_6big_8little_lavd_energy,53.996
x7ti_HeRAD_6big_8little_lavd_energy,42.965
x7ti_HeRAD_6big_8little_lavd_energy,44.406
x7ti_HeRAD_6big_8little_lavd_energy,39.392
x7ti_HeRAD_6big_8little_lavd_energy,44.540
x7ti_HeRAD_6big_8little_lavd_energy,47.629
x7ti_HeRAD_6big_8little_lavd_energy,39.620
x7ti_HeRAD_6big_8little_lavd_energy,50.469
x7ti_HeRAD_6big_8little_lavd_energy,39.361
x7ti_HeRAD_6big_8little_lavd_energy,33.722
x7ti_OTAC_big_3big_4little_lavd_energy,17.113
x7ti_OTAC_big_3big_4little_lavd_energy,17.258
x7ti_OTAC_big_3big_4little_lavd_energy,17.071
x7ti_OTAC_big_3big_4little_lavd_energy,17.223
x7ti_OTAC_big_3big_4little_lavd_energy,17.100
x7ti_OTAC_big_3big_4little_lavd_energy,17.195
x7ti_OTAC_big_3big_4little_lavd_energy,17.231
x7ti_OTAC_big_3big_4little_lavd_energy,17.235
x7ti_OTAC_big_3big_4little_lavd_energy,17.249
x7ti_OTAC_big_3big_4little_lavd_energy,17.226
x7ti_OTAC_big_6big_8little_lavd_energy,23.559
x7ti_OTAC_big_6big_8little_lavd_energy,23.206
x7ti_OTAC_big_6big_8little_lavd_energy,24.359
x7ti_OTAC_big_6big_8little_lavd_energy,22.977
x7ti_OTAC_big_6big_8little_lavd_energy,22.555
x7ti_OTAC_big_6big_8little_lavd_energy,22.824
x7ti_OTAC_big_6big_8little_lavd_energy,22.969
x7ti_OTAC_big_6big_8little_lavd_energy,22.727
x7ti_OTAC_big_6big_8little_lavd_energy,23.004
x7ti_OTAC_big_6big_8little_lavd_energy,23.587
x7ti_OTAC_little_3big_4little_lavd_energy,24.224
x7ti_OTAC_little_3big_4little_lavd_energy,24.730
x7ti_OTAC_little_3big_4little_lavd_energy,24.763
x7ti_OTAC_little_3big_4little_lavd_energy,24.817
x7ti_OTAC_little_3big_4little_lavd_energy,24.768
x7ti_OTAC_little_3big_4little_lavd_energy,24.649
x7ti_OTAC_little_3big_4little_lavd_energy,24.724
x7ti_OTAC_little_3big_4little_lavd_energy,24.732
x7ti_OTAC_little_3big_4little_lavd_energy,24.465
x7ti_OTAC_little_3big_4little_lavd_energy,24.699
x7ti_OTAC_little_6big_8little_lavd_energy,30.280
x7ti_OTAC_little_6big_8little_lavd_energy,30.078
x7ti_OTAC_little_6big_8little_lavd_energy,29.541
x7ti_OTAC_little_6big_8little_lavd_energy,30.414
x7ti_OTAC_little_6big_8little_lavd_energy,31.900
x7ti_OTAC_little_6big_8little_lavd_energy,29.559
x7ti_OTAC_little_6big_8little_lavd_energy,30.786
x7ti_OTAC_little_6big_8little_lavd_energy,30.909
x7ti_OTAC_little_6big_8little_lavd_energy,29.758
x7ti_OTAC_little_6big_8little_lavd_energy,31.600
x7ti_2CATAC_3big_4little_lavd_performance,37.984
x7ti_2CATAC_3big_4little_lavd_performance,37.074
x7ti_2CATAC_3big_4little_lavd_performance,19.997
x7ti_2CATAC_3big_4little_lavd_performance,20.200
x7ti_2CATAC_3big_4little_lavd_performance,33.057
x7ti_2CATAC_3big_4little_lavd_performance,20.947
x7ti_2CATAC_3big_4little_lavd_performance,32.113
x7ti_2CATAC_3big_4little_lavd_performance,38.305
x7ti_2CATAC_3big_4little_lavd_performance,30.022
x7ti_2CATAC_3big_4little_lavd_performance,17.004
x7ti_2CATAC_6big_8little_lavd_performance,40.768
x7ti_2CATAC_6big_8little_lavd_performance,43.139
x7ti_2CATAC_6big_8little_lavd_performance,38.440
x7ti_2CATAC_6big_8little_lavd_performance,38.994
x7ti_2CATAC_6big_8little_lavd_performance,42.898
x7ti_2CATAC_6big_8little_lavd_performance,36.661
x7ti_2CATAC_6big_8little_lavd_performance,42.938
x7ti_2CATAC_6big_8little_lavd_performance,40.350
x7ti_2CATAC_6big_8little_lavd_performance,38.170
x7ti_2CATAC_6big_8little_lavd_performance,41.367
x7ti_FERTAC_3big_4little_lavd_performance,22.354
x7ti_FERTAC_3big_4little_lavd_performance,24.495
x7ti_FERTAC_3big_4little_lavd_performance,22.822
x7ti_FERTAC_3big_4little_lavd_performance,22.858
x7ti_FERTAC_3big_4little_lavd_performance,23.457
x7ti_FERTAC_3big_4little_lavd_performance,22.867
x7ti_FERTAC_3big_4little_lavd_performance,24.259
x7ti_FERTAC_3big_4little_lavd_performance,23.277
x7ti_FERTAC_3big_4little_lavd_performance,23.878
x7ti_FERTAC_3big_4little_lavd_performance,22.423
x7ti_FERTAC_6big_8little_lavd_performance,46.401
x7ti_FERTAC_6big_8little_lavd_performance,47.017
x7ti_FERTAC_6big_8little_lavd_performance,43.080
x7ti_FERTAC_6big_8little_lavd_performance,48.843
x7ti_FERTAC_6big_8little_lavd_performance,47.586
x7ti_FERTAC_6big_8little_lavd_performance,48.115
x7ti_FERTAC_6big_8little_lavd_performance,49.337
x7ti_FERTAC_6big_8little_lavd_performance,48.339
x7ti_FERTAC_6big_8little_lavd_performance,46.049
x7ti_FERTAC_6big_8little_lavd_performance,46.935
x7ti_HeRAD_3big_4little_lavd_performance,40.044
x7ti_HeRAD_3big_4little_lavd_performance,16.606
x7ti_HeRAD_3big_4little_lavd_performance,34.406
x7ti_HeRAD_3big_4little_lavd_performance,19.907
x7ti_HeRAD_3big_4little_lavd_performance,37.227
x7ti_HeRAD_3big_4little_lavd_performance,29.108
x7ti_HeRAD_3big_4little_lavd_performance,22.147
x7ti_HeRAD_3big_4little_lavd_performance,17.046
x7ti_HeRAD_3big_4little_lavd_performance,33.490
x7ti_HeRAD_3big_4little_lavd_performance,25.542
x7ti_HeRAD_6big_8little_lavd_performance,38.589
x7ti_HeRAD_6big_8little_lavd_performance,36.961
x7ti_HeRAD_6big_8little_lavd_performance,34.510
x7ti_HeRAD_6big_8little_lavd_performance,47.129
x7ti_HeRAD_6big_8little_lavd_performance,46.361
x7ti_HeRAD_6big_8little_lavd_performance,50.183
